Tienda,SKU,Item ID,Título,Estado,Tipo logístico,Stock Full,Stock publicación
BEKURA,TEC-0259-NEG-AMA,MLM2840071055,Juego Tapetes 4pz Universal Para Auto Camioneta Suv Negro,activa,fulfillment,3,3
BEKURA,TEC-0632-NEG,MLM4757110240,Kit De Accesorios De Cámara Para Gopro 8 10 11 12,activa,fulfillment,2,2
BEKURA,TEC-0465-BLN,MLM2814498315,Máquina Pirotecnia Fría 600w Dmx Eventos Boda Multicolor,activa,fulfillment,2,2
BEKURA,JUGU-0005-MUL,MLM4598354500,"Juego Herramientas Jardineria Niños, Juguetes Al Aire Libre",activa,fulfillment,1,1
BEKURA,PAS-0016-NEG,MLM4698773090,Cangurera Bebés Mochila Ergonómica Porta Bebe 0-36 Meses Negro,activa,fulfillment,1,1
BEKURA,—,MLM4605775372,Silla Periquera Alta Para Bebé 2 En 1 Con Ruedas Plegable,cerrada,cross_docking,0,89
BEKURA,OFI-0001-NEG,MLM4529726336,Escritorio Gamer Led Con Puertos Carga Textura Fibra Carbono Negro,pausada,fulfillment,0,0
BEKURA,SIL-0008-NEG,MLM4781717282,Silla De Peluquería Estética Genérica Con Respaldo Ajustable Negro Y Dorado Fijo Redonda,pausada,fulfillment,0,0
BEKURA,TEC-0368-ROS,MLM4781730294,Caminadora Eléctrica Portátil Rosa,pausada,fulfillment,0,0
BEKURA,JUEG-0007-MUL,MLM4587966316,Juego De Mesa Adivina Quien Juego Niños Adivina El Personaje,pausada,cross_docking,0,0
BEKURA,JUEG-0004-MUL,MLM4587861046,Juego De Bloques 48 Ladrillos Juego Construcción Pingüino 48 Pinguino,pausada,cross_docking,0,499
BEKURA,JUEG-0009-MUL,MLM4589217386,Ajedrez Triangular De Cadena Juguetes Estrategia,pausada,cross_docking,0,499
BEKURA,—,MLM2657213697,Silla De Peluquería Estética Genérica Con Respaldo Ajustable,cerrada,cross_docking,0,0
BEKURA,—,MLM2657247385,Caminadora Eléctrica Portátil,cerrada,fulfillment,0,0
BEKURA,SIL-0009-NEG,MLM4781717280,Silla De Peluquería Estética Genérica Con Respaldo Ajustable Negro Y Plata Fijo Redonda,pausada,fulfillment,0,0
BEKURA,ORG-0209-MUL,MLM4591422312,Pegatinas Infantiles Decorativos Pared Calcomanias Animales Varios,pausada,cross_docking,0,0
BEKURA,TEC-0779-BLN,MLM5042303478,Aspiradora Inalámbrica Portátil Recargable Accesorios Auto Negro,inactive,cross_docking,0,30
BEKURA,TEC-0368-NEG,MLM4781730292,Caminadora Eléctrica Portátil Negro,pausada,fulfillment,0,0
BEKURA,—,MLM4661992844,Ventilador Techo Silencioso Luz Y Control Remoto 28 Pulgadas,cerrada,fulfillment,0,74
BEKURA,JUEG-0006-MUL,MLM4586467028,Juego Mesa Juego Estrategia Juego Educativo Para Niños,pausada,cross_docking,0,0
BEKURA,—,MLM4690648852,Bomba Sumergible Metálica 370w  Agua De Sucia A Limpia 110v,cerrada,cross_docking,0,1863
BEKURA,—,MLM4627288996,Soldadora Inversora Portatil 3 En 1 Maquina De Soldar,cerrada,fulfillment,0,0
BEKURA,JUGU-0076-MUL,MLM4591369036,Vinil Decorativo Animalitos Calcomanias Infantil Para Pared Varios,pausada,cross_docking,0,0
BEKURA,SIL-0010-GRI,MLM4781717278,Silla De Peluquería Estética Genérica Con Respaldo Ajustable Gris Y Dorado Fijo Redonda,pausada,fulfillment,0,0
BEKURA,—,MLM2670107169,Hidrolavadora Electrica Alta Presion Multifuncional Portatil,cerrada,fulfillment,0,0
BEKURA,MUE-0027-BLN,MLM4598359854,Mueble Librero Organizador Multiusos Blanco,pausada,fulfillment,0,0
BEKURA,MUN-0012-AZL,MLM4605819900,Muñecas Reborn De Silicona Completas Para Bañar,pausada,cross_docking,0,497
BEKURA,JUEG-0002-MUL,MLM4589220314,Juego De Mesa Torre Equilibrio Bloques Apilables,pausada,cross_docking,0,0
BEKURA,CUNA-0006-PLA,MLM4781717294,Silla Periquera Alta Para Bebé 2 En 1 Con Ruedas Plegable Silla 2 En 1 Blanca,pausada,cross_docking,0,0
BEKURA,JUGU-0003-MAD,MLM4588652066,Rascador Para Gatos Juguete Para Mascotas Marrón,pausada,cross_docking,0,0
BEKURA,—,MLM4598018096,Juguete Giratorio Para Gatos Juego Interactivo Mascotas,pausada,cross_docking,0,0
BEKURA,MUN-0016-GRI,MLM4605823436,Bebe Reborn De Silicona Para Niñas,pausada,cross_docking,0,0
BEKURA,JUEG-0005-MUL,MLM4588572460,Juego Bloques Apilables Juego Equilibrio Juguete Educativo Varios,pausada,cross_docking,0,0
BEKURA,CORR-0003-GRI,MLM4605879980,Andadera Musical Plegable Para Bebe Gris,pausada,cross_docking,0,14
BEKURA,JUGU-0032-PLA,MLM4598989360,Juguete De Tiburon Con Movimientos Y Sonido Tiburón Blanco Y Gris,pausada,cross_docking,0,0
BEKURA,JUGU-0030-NEG,MLM4598357530,Porteria De Futbol Plegable Negro,pausada,cross_docking,0,495
BEKURA,JUGU-0024-ROJ,MLM4598265486,Portería Para Futbol Arco De Puntería Para Entrenamiento Negro Y Rojo,pausada,cross_docking,0,15
BEKURA,JUGU-0029-MUL,MLM4598305492,Caja De Aprendizaje Para Bebes Y Niños Aprendizaje Didactico Varios,pausada,cross_docking,0,0
BEKURA,MUN-0014-NEG,MLM4605952028,Bebe Reborn De Silicona Muñeca Para Niñas,pausada,cross_docking,0,0
BEKURA,PEL-0005-CAF,MLM2657244627,Osito Romántico Mediano Regalo Ideal Chocolate,pausada,cross_docking,0,0
BEKURA,JUEG-0010-AZL,MLM4588687286,Juego Rompehielo Trampa Bloques Con Martillo Juego Didáctico,pausada,cross_docking,0,179
BEKURA,JUGU-0028-MUL,MLM4598382466,Pista De Vehículos De Aventura Juguete De Coche Para Niños Varios,pausada,cross_docking,0,0
BEKURA,OFI-0004-NEG,MLM4629611754,Escritorio Gamer Cajon Luces Led En L Soporte Monitor Negro,pausada,fulfillment,0,0
BEKURA,TEC-0107-RO-NE-2CE,MLM4640731068,Laser De Nivelación Weiddw Autonivelacion Con Tripoide,activa,cross_docking,0,93
BEKURA,MUN-0017-ROS,MLM4619782720,Muñeca Niña Bebé Reborn Cuerpo Completo De Silicona,pausada,cross_docking,0,0
BEKURA,MUE-0030-NEG,MLM4602074524,Mueble Moderno Tv 2 Puertas Y 2 Armarios Gris Con Blanco,pausada,cross_docking,0,22
BEKURA,VEH-0010-NEG,MLM4627149158,Bicicleta Urbana R26 Clásica Con Cesto Y Pie Apoyo Negro 15 - 16  ,pausada,cross_docking,0,0
BEKURA,VEH-0007-AZL-NEG,MLM4626466580,Bicicleta De Montaña Para Hombres Y Mujeres Frenos De Disco Azul Negro Y Blanco 16  ,pausada,cross_docking,0,0
BEKURA,MUN-0011-MUL,MLM4605585982,Casa De Muñecas Color Rosa De 14 Habitaciones Rosa Chicle,pausada,cross_docking,0,0
BEKURA,VEH-0011-AMR,MLM4626913412,"Bicicleta Clasica Con Cesto Frontal Amarillo Y Marrón 15 """,pausada,cross_docking,0,0
BEKURA,VEH-0012-MUL,MLM2692359219,Carro Montable Para Niños Electrico Color Rosa Rosa Chicle,pausada,cross_docking,0,0
BEKURA,MUN-0008-MUL,MLM4605585332,Bebe Reborn De Silicona Bebe Dormido,pausada,cross_docking,0,496
BEKURA,TEC-0437-NEG,MLM2697955665,Plataforma Vibratoria Para Adelgazar Con Bandas Máquina Negro,pausada,fulfillment,0,0
BEKURA,MUN-0015-ROS,MLM4605667612,Muñeca De Silicona Reborn Para Niñas,pausada,cross_docking,0,0
BEKURA,—,MLM4637057052,Caminadora Portatil Electrica Con Control Remoto,pausada,fulfillment,0,0
BEKURA,MUN-0005-MUL,MLM4605584072,Muñeca Reborn De Silicona Princesa Unicornio Bebe Reborn,pausada,cross_docking,0,0
BEKURA,MUN-0006-ROS,MLM4605234812,Muñeca Bebé Reborn De Silicona Y Algodón Para Niñas,pausada,cross_docking,0,499
BEKURA,MUN-0007-VER,MLM4605792432,Bebé Reborn Muñeca Silicona Cuerpo Completo,pausada,cross_docking,0,0
BEKURA,VEH-0007-ROJ-NEG,MLM4627295210,Bicicleta De Montaña Para Hombre Y Mujeres Rojo Negro Y Blanco Duro,pausada,cross_docking,0,0
BEKURA,EST-0052-MAD,MLM4619600890,Estante Para Plantas 3 Niveles Porta Macetas Para Jardineria Marrón Y Negro Porta Plantas,pausada,cross_docking,0,50
BEKURA,TEC-0436-NEG,MLM2697920053,Bicicleta Spinning Fija Estatica Deportiva Cardio Pantalla Negro,activa,cross_docking,0,284
BEKURA,ORG-0263-MET,MLM2703214181,Porta Banner Publicitario Color Negro 230*230cms Plegable Negro,pausada,fulfillment,0,0
BEKURA,ORG-0278-BLN,MLM4693841718,Mesa Para Maquina De Coser Plegable Multiusos Blanco,pausada,cross_docking,0,0
BEKURA,EST-0057-BLN,MLM4693506582,Organizador De Ropa Closet Armable Portatil Blanco,activa,cross_docking,0,25
BEKURA,OFI-0077-MAD,MLM2702311083,Mesa En L De Computadora Para Oficina Escritorio Moderno Madera,activa,cross_docking,0,23
BEKURA,MES-0046-CAF,MLM4693744130,Mesa Circular De 2 Sillas Ideal Para Tomar Cafe Desayunador Marrón Liso,pausada,not_specified,0,42
BEKURA,EST-0058-NEG,MLM4693739494,Estante De Pared Con 2 Cajones Estante Organizador Negro,pausada,cross_docking,0,12
BEKURA,ORG-0282-MAD,MLM2702946473,Organizador Perchero Multiusos Para Almacenamiento Negra / Marron,pausada,cross_docking,0,50
BEKURA,MUE-0143-CAF,MLM4693657076,Mueble Maderoso Para Tv Suspendido Estandar Madera,pausada,cross_docking,0,84
BEKURA,OFI-0078-NEG,MLM2702595481,Escritorio Computadora Soporte Monitor Y Almacenamiento Negro,pausada,cross_docking,0,183
BEKURA,MUE-0139-MAD,MLM4690466088,Ventilador Techo Moderno 42 Pulgadas Luz Led Control Remoto 1.07 M 60hz Negro Maderoso Madera 5,pausada,fulfillment,0,0
BEKURA,ORG-0281-CAF,MLM4693918456,Gabinete Organizador Para Oficina Con Ruedas Multifuncional Negro/marrón,pausada,not_specified,0,44
BEKURA,ORG-0283-MAD,MLM4693794456,Estante Organizador De Cocina Almacenamiento,pausada,cross_docking,0,82
BEKURA,EST-0056-NEG,MLM2702417527,Librero Organizador Con Compartimientos Blanco Blanco,pausada,cross_docking,0,3
BEKURA,ORG-0279-MET,MLM4693825114,Estante Organizador De Garrafones De Agua Para Cocina Negro/marron,pausada,cross_docking,0,50
BEKURA,MES-0007-GRI,MLM4598371766,Buro Noche Inteligente Moderno Caja Fuerte Carga Inalambrica Mate Gris,pausada,fulfillment,0,0
BEKURA,ORG-0265-PLA,MLM4702536330,12 Bolsas Al Vacio Para Almacenamiento Bolsa Almacenamiento,pausada,fulfillment,0,0
BEKURA,TEC-0370-ROS,MLM2716408709,Caminadora Portátil Eléctrica Con Control Remoto 1-10 Km/h Rosa,pausada,cross_docking,0,1
BEKURA,VEH-0007-VER-NEG,MLM4715806378,Bicicleta De Montaña R26 Frenos Disco Negro Con Verde Verde Negro Y Blanco Duro,pausada,cross_docking,0,0
BEKURA,EST-0059-MAD,MLM4703130872,Closet Ropero Armable Madera Metal Closet Para Ropa Marrón Marrón,pausada,fulfillment,0,0
BEKURA,TEC-0403-MUL,MLM4703301144,Aparato Abdominales Plegable Multifuncional Maquina Gym Azul Acero,pausada,fulfillment,0,0
BEKURA,ORG-0266-GRI,MLM2714164333,Biombo Mampara Plegable Divisores De Habitacion De 3 Paneles Lisa Gris,pausada,not_specified,0,200
BEKURA,MUE-0138-BLN,MLM2716687639,Ventilador De Techo Con Luz Con  Control Remoto Blanco 51 Cm Blanco Plástico 6,pausada,cross_docking,0,2056
BEKURA,TEC-0442-PLA,MLM2705544957,Termo Portatil Con Popote Para Bebidas Verde Verde Claro,pausada,cross_docking,0,0
BEKURA,ORG-0269-NEG,MLM2705394565,Baul Trasero Caja Moto Abs Top Case 70l De 2 Cascos Negro,pausada,cross_docking,0,7
BEKURA,ORG-0268-NEG,MLM4703031798,Difusor Profesional De Aromaterapia Con Bluetooth Negro,pausada,cross_docking,0,0
BEKURA,JUGU-0101-MUL,MLM2714373333,Muñeca Kawaii Sorpresa Baby Three Tea Party,pausada,cross_docking,0,0
BEKURA,TEC-0107-RO-NE-2CE,MLM4721020306,Weiddw Nivel Láser Autonivelante Con Trípode 360° 16 Líneas 4d Lcd Color Rojo,activa,cross_docking,0,93
BEKURA,MUN-0025-MUL,MLM4712648256,Peluche Muñeca Baby Doll  En Caja Sorpresa Sorpresa,pausada,cross_docking,0,0
BEKURA,TEC-0370-NEG NO,MLM2716538371,Caminadora Portátil Eléctrica Con Control Remoto 1-10 Km/h Negro,pausada,cross_docking,0,0
BEKURA,TEC-0440-AZL,MLM2705478819,Termo Acero Inoxidable De 800 Ml Azul Azul,pausada,cross_docking,0,0
BEKURA,TEC-0561-NEG,MLM4703168480,Termo Acero Inoxidable 500 Ml Con Tapa Negro,pausada,cross_docking,0,0
BEKURA,TEC-0407-MET,MLM2705444109,Deshidratador De Alimentos 18 Bandejas Acero Inoxidable Gris,pausada,cross_docking,0,35
BEKURA,TEC-0402-PLA,MLM4703015396,Carburador Para Motosierra Stihlms250 Ms210,pausada,cross_docking,0,17
BEKURA,TEC-0400-MET,MLM2708118987,As Teman Handpan  440hz 9 Notas Mini En Color: Dorado Oro Dorado Oscuro,pausada,cross_docking,0,175
BEKURA,TEC-0630-NEG,MLM4754469370,Batería De Litio Fosfato De Hierro Batería Recarga 48v 100ah,pausada,cross_docking,0,0
BEKURA,TEC-0368-ROS,MLM4732425282,Caminadora Eléctrica Portátil Color Rosa,pausada,fulfillment,0,0
BEKURA,TEC-1125-ITALIK,MLM4997019534,Arnés Cables Motoneta 110-125cc Sistema Eléctrico,en revisión,cross_docking,0,2
BEKURA,TEC-0535-NEG,MLM2756036985,Entrenador Inteligente Smart Trail Rodillo De Bicicleta,pausada,fulfillment,0,0
BEKURA,JUGU-0120-PLA,MLM2732422013,Carrito Chocon Bumper Car Blanco 6v Eléctrico Montable Blanco,pausada,cross_docking,0,4
BEKURA,MUE-0168-NEG,MLM2753726965,Banco Gym Multiposiciones Ajustable Brazo Y Pierna Funcional Negro,pausada,fulfillment,0,0
BEKURA,TEC-0368-NEG NO,MLM4731074352,Walkingpad Caminadora Eléctrica Portatil Con Control Remoto Negro,pausada,cross_docking,0,0
BEKURA,TEC-1098-NEG-CHEVR,MLM4991330982,Faro Delantero Derecho Chevrolet S10 Max 2022 2023 2024 2025 Derecho/pasajero,en revisión,cross_docking,0,0
BEKURA,TEC-0368-NEG,MLM4732437816,Caminadora Eléctrica Portátil Color Negro,pausada,fulfillment,0,0
BEKURA,TEC-1122-ROJ-TOYO,MLM4991043200,Luz Trasera Stop Led Toyota Hilux 2015-2022 Reflejante,en revisión,cross_docking,0,15
BEKURA,TEC-0368-ROS,MLM4731190922,Walkingpad Caminadora Eléctrica Portatil Con Control Remoto Rosa,pausada,cross_docking,0,1
BEKURA,TEC-0620-MET,MLM4751207294,Kit Ejercicio Casa Multifuncional Dominadas Barras Fondos Metal,pausada,not_specified,0,0
BEKURA,TEC-1120-BORA-1.5,MLM4990860856,Bomba De Gasolina Para Vw Golf 1.4 Fsi 16v,en revisión,cross_docking,0,15
BEKURA,MES-0024-MAD,MLM4949195128,Mesa De Manicura Moderna Uñas Estéticas 1 Cajón Blanco Con Roble,pausada,not_specified,0,20
BEKURA,TEC-0604-AMA,MLM2730419033,Maquina De Coser Costales Sacos Inalámbrica Con 2 Baterías Negro,pausada,not_specified,0,0
BEKURA,TEC-1127-NEG-HONDA,MLM4990849510,Motor Ventilador Radiador Honda Civic Cr-v 38616-rza,en revisión,cross_docking,0,10
BEKURA,VEH-0007-VER-NEG,MLM4743759208,Bicicleta De Montaña Para Hombre Y Mujeres Verde Negro Y Blanco Duro,pausada,fulfillment,0,0
BEKURA,TEC-1350-BLN,MLM2803827971,Inversor Solar Híbrido 5500w De Fase Dividida 110/240v,pausada,cross_docking,0,21
BEKURA,TEC-1764-NEG,MLM2836556821,Kit Polea Clutch Compresor Vw Gol 2009 2010 2011 2012-2016,en revisión,cross_docking,0,50
BEKURA,TEC-0616-MUL,MLM5064926152,4pzs Luz Estroboscópica Luz Led Inalámbrica Con Control Rgb ,en revisión,cross_docking,0,100
BEKURA,TEC-1089-NISSAN-2.4L,MLM5112806060,Cabeza De Motor Nissan Frontier 2.4 Ka24de Alta Calidad,en revisión,cross_docking,0,1
BEKURA,TEC-1066-NEG-SEAT,MLM5113475016,Válvula Abs Bendix M-32qr 12v 24v Para Camión Tráiler,en revisión,cross_docking,0,10
BEKURA,TEC-0787-BLN,MLM5064791280,Cepillo Eléctrico Recargable Limpieza 9 Cabezales,en revisión,cross_docking,0,80
BEKURA,TEC-1407-GRAND-L100,MLM5107150182,4pz Bujía Ngk Para Nissan Titan 22401-ze01b,en revisión,cross_docking,0,80
BEKURA,SIL-0018-BLN NO,MLM2801240569,Silla De Transferencia Con Elevación Cómodo Baño Hidráulico,pausada,cross_docking,0,0
BEKURA,TEC-1375-MET,MLM5085858236,Cuerpo De Aceleracion Corsa Tornado 2006 2007 2008 2010 2011,en revisión,cross_docking,0,40
BEKURA,TEC-0650-ROS,MLM2797771581,Oxímetro Digital Profesional Recargable Cable Usb Rosa,en revisión,cross_docking,0,0
BEKURA,TEC-0596-MET,MLM5042419180,Turbo Cargador Ht3b Para Motor Cummins Nta855 Diesel,en revisión,cross_docking,0,15
BEKURA,TEC-1407-BORA-2.5L,MLM5107150294,Kit 5 Bujias Ngk Iridium Vw Jetta Mk6 Beetle Bora Motor 2.5l,en revisión,cross_docking,0,30
BEKURA,TEC-0199-NEG-AMA,MLM5228197162,Tapetes Para Auto Universales Negro 4 Pzs Negro Con Amarillo,activa,cross_docking,0,1
BEKURA,TEC-1352-NEG,MLM5158206814,Kit 4 Soportes Motor Honda Accord 2.3 1998 1999 2000-2002,en revisión,cross_docking,0,60
BEKURA,TEC-0329-NEG,MLM4637137846,Kit De Mancuernas 20kg Set De 18pzs Barras Ajustables Negro,pausada,fulfillment,0,0
BEKURA,ORG-0039-MAD,MLM5071380876,Zapatero Organizador Madera Minimalista Gabinete Zapatos,pausada,cross_docking,0,10
BEKURA,MASC-0042-GRI,MLM2657193287,Escaleras Para Perros Gatos 3 Escaleras Plegable Mascotas Gris S,pausada,cross_docking,0,0
BEKURA,OFI-0128,MLM5209030622,Perforadora De Papel Eagle Metálica 2 Hoyos Oficina Negro Círculo,en revisión,cross_docking,0,50
BEKURA,TEC-1765-MET,MLM5120114084,Cartucho Turbo Para K03 1.8 De 12 Propelas Lado Admisión,en revisión,cross_docking,0,136
BEKURA,BEB-0022-TEL,MLM2657181245,Canguro Portabebe Elastico Para Madres Primerizas Beige,pausada,cross_docking,0,499
BEKURA,TEC-1268-MET,MLM5159639766,Catalizador Sonic 2011 2012 2013 2014 2015 2016 2017 2018,en revisión,cross_docking,0,20
BEKURA,VEH-0027-BLN,MLM2883445051,Motocicleta Infantil Recargable Con Luces Y Sonido Niños Blanco,pausada,cross_docking,0,1
BEKURA,TEC-1289-NEG-CONTR,MLM2839535745,Interruptor Espejo Lateral Negro Para Mk6 Jetta 2010 2018,en revisión,cross_docking,0,29
BEKURA,CUNA-0011-AZL,MLM2883307745,Mosquitero Pabellon Plegable Doble Puerta Azul Acero,activa,cross_docking,0,30
BEKURA,VEH-0027-AZL,MLM2883445049,Motocicleta Infantil Recargable Con Luces Y Sonido Niños Azul,pausada,cross_docking,0,1
BEKURA,TEC-0823-NEG,MLM2883442263,Micrófono Tipo Escopeta Para Cámara Dslr Con Cable Negro,pausada,cross_docking,0,40
BEKURA,MUN-0024-PER,MLM2708583145,Juguete Peluche Bebe Mordedera Texturas Estimulación Varios Perrito,pausada,cross_docking,0,0
BEKURA,TEC-0331-MET,MLM2670219563,Kit De Mancuernas Para Entrenar Barra Ajustable Para Gym Metalico,pausada,fulfillment,0,0
BEKURA,TEC-0009-PLA,MLM4781730088,Hidrolavadora Electrica Alta Presion Multifuncional Portatil Plateado 60,pausada,fulfillment,0,0
BEKURA,TEC-0410-BLN,MLM2700516069,Ventilador Control Remoto Led Lámpara 3 Velocidades 127v 25.8 Cm 60hz Blanco Plástico,pausada,fulfillment,0,0
BEKURA,TEC-0010-MUL,MLM4781730086,Hidrolavadora Electrica Alta Presion Multifuncional Portatil Naranja 60,pausada,fulfillment,0,0
BEKURA,TEC-0328-NEG,MLM4726560202,Mancuernas Ajustables De 15kg Con Pesas Y Discos Ejercicio Negro,pausada,fulfillment,0,0
BEKURA,TEC-0008-AMR,MLM4781730084,Hidrolavadora Electrica Alta Presion Multifuncional Portatil Amarillo 60 Hz,pausada,fulfillment,0,0
BEKURA,MUN-0024-MUL,MLM2661930225,Juguete Didáctico Para Bebé Peluche Mordedera Texturas Varios,pausada,fulfillment,0,0
BEKURA,BEB-0026-GRI,MLM2697932231,Cambiador Pañales Plegable Para Bebe Con Estante Organizador Gris/blanco,pausada,cross_docking,0,5
BEKURA,MUN-0024-ZOR,MLM4703016690,Juguete Peluche Bebe Mordedera Texturas Estimulación Varios Zorrito,pausada,fulfillment,0,0
BEKURA,TEC-0004-BLN,MLM4636943204,Foco Led Kit De Iluminacion Bombillas Luz Blanca Fría Blanco Frío,pausada,cross_docking,0,1406
BEKURA,JUGU-0025-MUL NO,MLM4598213640,Juguetes Pelotas Bebés Sonajeros Sensoriales Estimulacion Varios Pelotas,pausada,cross_docking,0,0
BEKURA,TEC-0406-AZL,MLM2705444873,Pistola De Engrase Herramienta Neumática,pausada,cross_docking,0,30
BEKURA,TEC-0434-NEG,MLM4781730044,Soldadora Inversora Portatil 3 En 1 Maquina De Soldar Negro,pausada,fulfillment,0,0
BEKURA,TEC-0409-NEG,MLM2670283481,2pcs Mancuernas Hexagonales De Caucho 10kg Gimnasio Negro,pausada,fulfillment,0,0
BEKURA,NO,MLM4735572286,Limpiador Ultrasónico Profesional 2l Con Temporizador,pausada,cross_docking,0,0
BEKURA,TEC-0011-NEG,MLM4637123406,Hidrolavadora Electrica De Alta Presion Con Accesorios Negro 60 Hz,pausada,fulfillment,0,0
BEKURA,ORG-0277-NEG-2X50,MLM4685687514,Ground Cover O Malla Antimaleza Para Jardin 2mx50m,pausada,fulfillment,0,0
BEKURA,TEC-0607-BLN,MLM4746928048,Maquina Pulverizador Nano Spray Desinfectante Inalámbrico,pausada,fulfillment,0,0
BEKURA,TEC-0013-MUL NO,MLM4637085420,Lavadora A Presión Eléctrica 3000w 2350psi Hidrolavadora Max Negro 60 Hz,pausada,cross_docking,0,0
BEKURA,TEC-0434-AZL,MLM4781730046,Soldadora Inversora Portatil 3 En 1 Maquina De Soldar Azul,activa,cross_docking,0,95
BEKURA,TEC-0404-MET,MLM4703160460,Extractor De Jugos Eléctrico 2 Velocidades Jarra 500ml 800w Negro,pausada,cross_docking,0,0
BEKURA,ORG-0277-NEG-2X25,MLM2703435633,Ground Cover O Malla Antimaleza Para Jardin 2mx25m,pausada,cross_docking,0,33
BEKURA,MES-0044-MET,MLM4698836562,Kit Base Soporte Pared Para Antena Estandar V4 Tubo Recto Gris,pausada,cross_docking,0,13
BEKURA,ROP-0318-NEG,MLM4751278228,Impermeable De Motociclista Traje Reflejante Lluvia Negro 3xl,pausada,cross_docking,0,0
BEKURA,TEC-0625-NEG,MLM4751424880,Licuadora Y Procesador De Alimentos 6 En 1 Moledor 9500w Plateado,pausada,fulfillment,0,0
BEKURA,TEC-0652-NEG,MLM2738937839,Luz Solar Exteriores Sensor Movimiento 5w Ip65 Impermeable Negro,pausada,cross_docking,0,23
BEKURA,CAM-0011-CAF,MLM2733682503,Colchon Inflable Resplado Bomba Aire Electrica Matrimonial Café,pausada,cross_docking,0,0
BEKURA,TEC-0636-NEG,MLM2737607285,Calentador Eléctrico Inteligente Climatizador Control Remoto Negro,pausada,cross_docking,0,2
BEKURA,ORG-0332-PLA,MLM2737775987,Base Móvil Universal 4 Patas Fuertes Multifuncional Blanco,pausada,cross_docking,0,1
BEKURA,TEC-0637-BLN,MLM2737555313,Irrigador Dental Bucal Portátil Recargable Inalámbrica 300ml Blanco,pausada,cross_docking,0,3
BEKURA,TEC-0635-MET,MLM2734228707,Mezclador Eléctrico Doble Vara 2100w 6 Velocidades Pintura,pausada,cross_docking,0,0
BEKURA,TEC-0066-MOR,MLM4833816582,Mancuernas Hexagonales 3 Lbs Neopreno 2pzs Entrenamiento Morado,pausada,cross_docking,0,0
BEKURA,TEC-0728-NEG,MLM4833681292,Cabeza Movil Led 140w 360 Grados Luces Fiesta Escenario Dj,pausada,cross_docking,0,0
BEKURA,MUE-0018-CAF,MLM4598217552,Mueble Organizador De Madera 4 Puertas Y 1 Cajón Moderno Marrón,pausada,fulfillment,0,0
BEKURA,CAM-0012-BEI,MLM4756654608,Colchón Inflable Individual Con Respaldo Y Bomba Electrica Beige,pausada,fulfillment,0,0
BEKURA,TEC-0398-PLA,MLM2708370985,Camara Digital Zoom 1080 Pix Enfoque Automatico Gris,pausada,fulfillment,0,0
